campaign_id,goal,country,currency,launched_date,deadline_date,category,subcategory,campaign_duration_days,launch_year,launch_month,launch_weekday,success
3177,2500.0,US,USD,2014-05-22,2014-06-21,theater,plays,30,2014,5,Thursday,1
3178,1500.0,GB,GBP,2014-06-16,2014-07-16,theater,plays,30,2014,6,Monday,1
3179,4200.0,US,USD,2013-04-11,2013-05-06,theater,plays,25,2013,4,Thursday,1
3180,1200.0,GB,GBP,2014-05-21,2014-06-20,theater,plays,30,2014,5,Wednesday,1
3181,500.0,GB,GBP,2014-05-20,2014-06-15,theater,plays,26,2014,5,Tuesday,1
3182,7000.0,US,USD,2011-12-06,2012-01-31,theater,plays,56,2011,12,Tuesday,1
3183,2500.0,US,USD,2013-08-05,2013-08-23,theater,plays,18,2013,8,Monday,1
3184,4300.0,US,USD,2014-06-01,2014-07-01,theater,plays,30,2014,6,Sunday,1
3185,1000.0,GB,GBP,2014-07-09,2014-07-16,theater,plays,7,2014,7,Wednesday,1
3186,3200.0,GB,GBP,2014-08-17,2014-09-16,theater,plays,30,2014,8,Sunday,1
3187,15000.0,US,USD,2014-07-15,2014-08-04,theater,plays,20,2014,7,Tuesday,1
3188,200.0,GB,GBP,2015-05-20,2015-06-10,theater,musical,21,2015,5,Wednesday,0
3189,55000.0,SE,SEK,2015-04-24,2015-05-24,theater,musical,30,2015,4,Friday,0
3190,4000.0,CA,CAD,2016-11-09,2016-12-09,theater,musical,30,2016,11,Wednesday,0
3191,3750.0,US,USD,2016-06-17,2016-08-16,theater,musical,60,2016,6,Friday,0
3192,10000.0,GB,GBP,2015-01-14,2015-02-28,theater,musical,45,2015,1,Wednesday,0
3193,5000.0,GB,GBP,2015-01-06,2015-02-20,theater,musical,45,2015,1,Tuesday,0
3194,11000.0,US,USD,2015-06-27,2015-07-27,theater,musical,30,2015,6,Saturday,0
3195,3500.0,US,USD,2015-01-13,2015-02-12,theater,musical,30,2015,1,Tuesday,0
3196,3000000.0,US,USD,2015-06-02,2015-08-01,theater,musical,60,2015,6,Tuesday,0
3197,10000.0,NO,NOK,2015-01-05,2015-02-04,theater,musical,30,2015,1,Monday,0
3198,30000.0,DK,DKK,2015-01-09,2015-02-16,theater,musical,38,2015,1,Friday,0
3199,5000.0,US,USD,2014-08-07,2014-09-06,theater,musical,30,2014,8,Thursday,0
3200,50000.0,US,USD,2016-03-31,2016-04-30,theater,musical,30,2016,3,Thursday,0
3201,2000.0,GB,GBP,2014-08-10,2014-08-31,theater,musical,21,2014,8,Sunday,0
3202,5000.0,US,USD,2015-10-16,2015-12-14,theater,musical,59,2015,10,Friday,0
3203,1000.0,US,USD,2015-08-26,2015-09-25,theater,musical,30,2015,8,Wednesday,0
3204,500.0,US,USD,2015-06-17,2015-07-17,theater,musical,30,2015,6,Wednesday,0
3205,8000.0,GB,GBP,2015-04-01,2015-05-01,theater,musical,30,2015,4,Wednesday,0
3206,5000.0,US,USD,2015-08-20,2015-09-19,theater,musical,30,2015,8,Thursday,0
3207,5500.0,US,USD,2015-02-22,2015-04-23,theater,musical,60,2015,2,Sunday,0
3208,5000.0,US,USD,2014-07-07,2014-07-28,theater,plays,21,2014,7,Monday,1
3209,9500.0,US,USD,2014-05-19,2014-06-20,theater,plays,32,2014,5,Monday,1
3210,3000.0,US,USD,2012-04-14,2012-06-01,theater,plays,48,2012,4,Saturday,1
3211,23000.0,US,USD,2014-07-14,2014-08-15,theater,plays,32,2014,7,Monday,1
3212,4000.0,US,USD,2014-07-09,2014-08-08,theater,plays,30,2014,7,Wednesday,1
3213,6000.0,GB,GBP,2015-06-16,2015-07-26,theater,plays,40,2015,6,Tuesday,1
3214,12000.0,GB,GBP,2015-11-29,2016-01-05,theater,plays,37,2015,11,Sunday,1
3215,35000.0,US,USD,2015-08-03,2015-09-10,theater,plays,38,2015,8,Monday,1
3216,2000.0,GB,GBP,2015-06-10,2015-07-11,theater,plays,31,2015,6,Wednesday,1
3217,4500.0,US,USD,2016-10-05,2016-11-04,theater,plays,30,2016,10,Wednesday,1
3218,12000.0,GB,GBP,2014-11-28,2014-12-31,theater,plays,33,2014,11,Friday,1
3219,20000.0,US,USD,2015-02-15,2015-03-22,theater,plays,35,2015,2,Sunday,1
3220,15000.0,US,USD,2017-02-06,2017-03-12,theater,plays,34,2017,2,Monday,1
3221,4000.0,GB,GBP,2015-05-31,2015-07-05,theater,plays,35,2015,5,Sunday,1
3222,2500.0,US,USD,2015-09-23,2015-10-24,theater,plays,31,2015,9,Wednesday,1
3223,3100.0,US,USD,2015-07-21,2015-08-20,theater,plays,30,2015,7,Tuesday,1
3224,30000.0,US,USD,2016-11-23,2017-01-10,theater,plays,48,2016,11,Wednesday,1
3225,2000.0,US,USD,2016-05-13,2016-06-03,theater,plays,21,2016,5,Friday,1
3226,1200.0,GB,GBP,2015-09-30,2015-10-30,theater,plays,30,2015,9,Wednesday,1
3227,1200.0,GB,GBP,2016-12-18,2017-01-17,theater,plays,30,2016,12,Sunday,1
3228,7000.0,US,USD,2015-11-15,2015-12-17,theater,plays,32,2015,11,Sunday,1
3229,20000.0,US,USD,2014-10-21,2014-11-20,theater,plays,30,2014,10,Tuesday,1
3230,2600.0,US,USD,2014-09-16,2014-10-01,theater,plays,15,2014,9,Tuesday,1
3231,1000.0,US,USD,2016-03-17,2016-04-16,theater,plays,30,2016,3,Thursday,1
3232,1000.0,US,USD,2016-04-03,2016-05-04,theater,plays,31,2016,4,Sunday,1
3233,5000.0,US,USD,2017-01-31,2017-03-02,theater,plays,30,2017,1,Tuesday,1
3234,4000.0,GB,GBP,2016-12-30,2017-02-01,theater,plays,33,2016,12,Friday,1
3235,15000.0,US,USD,2016-06-01,2016-07-01,theater,plays,30,2016,6,Wednesday,1
3236,20000.0,US,USD,2016-11-28,2016-12-28,theater,plays,30,2016,11,Monday,1
3237,35000.0,US,USD,2015-09-05,2015-09-29,theater,plays,24,2015,9,Saturday,1
3238,2800.0,GB,GBP,2015-06-01,2015-07-01,theater,plays,30,2015,6,Monday,1
3239,5862.0,GB,GBP,2015-10-01,2015-10-25,theater,plays,24,2015,10,Thursday,1
3240,3000.0,GB,GBP,2017-01-19,2017-02-16,theater,plays,28,2017,1,Thursday,1
3241,8500.0,US,USD,2014-09-11,2014-10-14,theater,plays,33,2014,9,Thursday,1
3242,10000.0,US,USD,2014-08-20,2014-09-19,theater,plays,30,2014,8,Wednesday,1
3243,8000.0,US,USD,2015-09-15,2015-10-09,theater,plays,24,2015,9,Tuesday,1
3244,1600.0,GB,GBP,2016-11-01,2016-12-01,theater,plays,30,2016,11,Tuesday,1
3245,21000.0,US,USD,2015-05-11,2015-06-12,theater,plays,32,2015,5,Monday,1
3246,10000.0,US,USD,2015-08-14,2015-09-12,theater,plays,29,2015,8,Friday,1
3247,2500.0,GB,GBP,2015-06-12,2015-07-12,theater,plays,30,2015,6,Friday,1
3248,12000.0,US,USD,2015-03-05,2015-04-04,theater,plays,30,2015,3,Thursday,1
3249,5500.0,US,USD,2015-05-21,2015-06-20,theater,plays,30,2015,5,Thursday,1
3250,25000.0,US,USD,2014-10-06,2014-11-05,theater,plays,30,2014,10,Monday,1
3251,1500.0,US,USD,2015-05-22,2015-06-21,theater,plays,30,2015,5,Friday,1
3252,2250.0,GB,GBP,2016-08-08,2016-09-07,theater,plays,30,2016,8,Monday,1
3253,20000.0,US,USD,2016-08-20,2016-09-08,theater,plays,19,2016,8,Saturday,1
3254,13000.0,GB,GBP,2015-02-24,2015-03-26,theater,plays,30,2015,2,Tuesday,1
3255,300.0,GB,GBP,2014-09-07,2014-10-07,theater,plays,30,2014,9,Sunday,1
3256,10000.0,US,USD,2015-05-20,2015-06-11,theater,plays,22,2015,5,Wednesday,1
3257,2000.0,GB,GBP,2017-01-23,2017-02-22,theater,plays,30,2017,1,Monday,1
3258,7000.0,US,USD,2014-12-09,2015-01-08,theater,plays,30,2014,12,Tuesday,1
3259,23000.0,US,USD,2016-09-01,2016-10-01,theater,plays,30,2016,9,Thursday,1
3260,5000.0,US,USD,2015-10-26,2015-11-30,theater,plays,35,2015,10,Monday,1
3261,3300.0,US,USD,2015-06-16,2015-07-16,theater,plays,30,2015,6,Tuesday,1
3262,12200.0,US,USD,2014-11-21,2014-12-22,theater,plays,31,2014,11,Friday,1
3263,2500.0,US,USD,2015-10-07,2015-10-30,theater,plays,23,2015,10,Wednesday,1
3264,2500.0,US,USD,2015-01-12,2015-01-28,theater,plays,16,2015,1,Monday,1
3265,2700.0,IE,EUR,2015-11-03,2015-12-03,theater,plays,30,2015,11,Tuesday,1
3266,6000.0,US,USD,2015-05-12,2015-06-12,theater,plays,31,2015,5,Tuesday,1
3267,15000.0,US,USD,2015-06-17,2015-07-17,theater,plays,30,2015,6,Wednesday,1
3268,2000.0,US,USD,2016-08-08,2016-08-24,theater,plays,16,2016,8,Monday,1
3269,8000.0,GB,GBP,2015-05-13,2015-06-16,theater,plays,34,2015,5,Wednesday,1
3270,1800.0,GB,GBP,2015-06-12,2015-07-12,theater,plays,30,2015,6,Friday,1
3271,1500.0,GB,GBP,2014-10-03,2014-11-02,theater,plays,30,2014,10,Friday,1
3272,10000.0,US,USD,2015-10-07,2015-11-06,theater,plays,30,2015,10,Wednesday,1
3273,4000.0,US,USD,2016-08-29,2016-09-14,theater,plays,16,2016,8,Monday,1
3274,15500.0,US,USD,2016-01-31,2016-03-15,theater,plays,44,2016,1,Sunday,1
3275,1800.0,US,USD,2015-01-13,2015-02-09,theater,plays,27,2015,1,Tuesday,1
3276,4500.0,CA,CAD,2016-02-26,2016-04-01,theater,plays,35,2016,2,Friday,1
3277,5000.0,GB,GBP,2014-10-19,2014-11-18,theater,plays,30,2014,10,Sunday,1
3278,2500.0,GB,GBP,2015-04-30,2015-05-30,theater,plays,30,2015,4,Thursday,1
3279,5800.0,US,USD,2016-03-02,2016-04-01,theater,plays,30,2016,3,Wednesday,1
3280,2000.0,US,USD,2015-04-27,2015-06-01,theater,plays,35,2015,4,Monday,1
3281,5000.0,US,USD,2015-08-03,2015-09-02,theater,plays,30,2015,8,Monday,1
3282,31000.0,US,USD,2016-03-16,2016-04-29,theater,plays,44,2016,3,Wednesday,1
3283,800.0,GB,GBP,2016-01-10,2016-02-10,theater,plays,31,2016,1,Sunday,1
3284,3000.0,US,USD,2016-01-11,2016-01-29,theater,plays,18,2016,1,Monday,1
3285,4999.0,US,USD,2017-01-27,2017-02-28,theater,plays,32,2017,1,Friday,1
3286,15000.0,US,USD,2016-07-16,2016-08-15,theater,plays,30,2016,7,Saturday,1
3287,2500.0,CA,CAD,2015-11-03,2015-11-28,theater,plays,25,2015,11,Tuesday,1
3288,10000.0,GB,GBP,2016-05-15,2016-06-20,theater,plays,36,2016,5,Sunday,1
3289,500.0,GB,GBP,2017-01-23,2017-02-20,theater,plays,28,2017,1,Monday,1
3290,2000.0,GB,GBP,2017-02-09,2017-03-11,theater,plays,30,2017,2,Thursday,1
3291,500.0,US,USD,2015-08-16,2015-09-17,theater,plays,32,2015,8,Sunday,1
3292,101.0,GB,GBP,2015-10-05,2015-12-04,theater,plays,60,2015,10,Monday,1
3293,4500.0,NZ,NZD,2017-02-02,2017-03-04,theater,plays,30,2017,2,Thursday,1
3294,600.0,GB,GBP,2015-05-17,2015-06-16,theater,plays,30,2015,5,Sunday,1
3295,700.0,GB,GBP,2016-08-27,2016-09-26,theater,plays,30,2016,8,Saturday,1
3296,1500.0,GB,GBP,2015-11-01,2015-11-22,theater,plays,21,2015,11,Sunday,1
3297,5500.0,GB,GBP,2015-07-08,2015-07-27,theater,plays,19,2015,7,Wednesday,1
3298,10000.0,US,USD,2015-08-23,2015-09-13,theater,plays,21,2015,8,Sunday,1
3299,3000.0,US,USD,2015-09-14,2015-10-14,theater,plays,30,2015,9,Monday,1
3300,3000.0,US,USD,2015-04-08,2015-04-29,theater,plays,21,2015,4,Wednesday,1
3301,3000.0,US,USD,2016-06-17,2016-08-01,theater,plays,45,2016,6,Friday,1
3302,8400.0,ES,EUR,2016-11-07,2016-12-07,theater,plays,30,2016,11,Monday,1
3303,1800.0,US,USD,2015-02-21,2015-03-28,theater,plays,35,2015,2,Saturday,1
3304,15000.0,US,USD,2016-11-22,2016-12-22,theater,plays,30,2016,11,Tuesday,1
3305,4000.0,US,USD,2015-07-01,2015-07-31,theater,plays,30,2015,7,Wednesday,1
3306,1500.0,US,USD,2016-05-03,2016-06-10,theater,plays,38,2016,5,Tuesday,1
3307,1000.0,US,USD,2016-04-15,2016-05-15,theater,plays,30,2016,4,Friday,1
3308,3500.0,US,USD,2016-03-23,2016-04-13,theater,plays,21,2016,3,Wednesday,1
3309,350.0,GB,GBP,2016-09-15,2016-10-16,theater,plays,31,2016,9,Thursday,1
3310,6500.0,US,USD,2015-09-06,2015-10-06,theater,plays,30,2015,9,Sunday,1
3311,2500.0,US,USD,2015-09-17,2015-10-17,theater,plays,30,2015,9,Thursday,1
3312,2500.0,US,USD,2016-10-21,2016-11-11,theater,plays,21,2016,10,Friday,1
3313,2000.0,US,USD,2016-01-13,2016-01-27,theater,plays,14,2016,1,Wednesday,1
3314,800.0,GB,GBP,2015-04-11,2015-05-08,theater,plays,27,2015,4,Saturday,1
3315,4000.0,GB,GBP,2016-04-06,2016-05-06,theater,plays,30,2016,4,Wednesday,1
3316,11737.0,US,USD,2014-07-06,2014-08-08,theater,plays,33,2014,7,Sunday,1
3317,1050.0,US,USD,2016-05-09,2016-06-08,theater,plays,30,2016,5,Monday,1
3318,2000.0,CA,CAD,2016-03-02,2016-04-11,theater,plays,40,2016,3,Wednesday,1
3319,500.0,GB,GBP,2014-12-17,2015-01-31,theater,plays,45,2014,12,Wednesday,1
3320,2500.0,US,USD,2016-05-23,2016-06-22,theater,plays,30,2016,5,Monday,1
3321,500.0,US,USD,2014-10-02,2014-10-16,theater,plays,14,2014,10,Thursday,1
3322,3300.0,US,USD,2016-05-31,2016-06-22,theater,plays,22,2016,5,Tuesday,1
3323,1000.0,GB,GBP,2016-08-26,2016-09-25,theater,plays,30,2016,8,Friday,1
3324,1500.0,IE,EUR,2016-05-22,2016-06-05,theater,plays,14,2016,5,Sunday,1
3325,400.0,GB,GBP,2015-03-01,2015-04-05,theater,plays,35,2015,3,Sunday,1
3326,8000.0,US,USD,2015-02-06,2015-03-08,theater,plays,30,2015,2,Friday,1
3327,800.0,GB,GBP,2016-04-08,2016-05-08,theater,plays,30,2016,4,Friday,1
3328,1800.0,US,USD,2014-07-02,2014-07-05,theater,plays,3,2014,7,Wednesday,1
3329,1000.0,GB,GBP,2014-07-17,2014-07-27,theater,plays,10,2014,7,Thursday,1
3330,1500.0,GB,GBP,2015-03-02,2015-04-01,theater,plays,30,2015,3,Monday,1
3331,5000.0,US,USD,2015-09-01,2015-10-06,theater,plays,35,2015,9,Tuesday,1
3332,6000.0,US,USD,2014-06-19,2014-07-19,theater,plays,30,2014,6,Thursday,1
3333,3500.0,US,USD,2015-05-24,2015-06-15,theater,plays,22,2015,5,Sunday,1
3334,3871.0,US,USD,2015-06-30,2015-07-30,theater,plays,30,2015,6,Tuesday,1
3335,5000.0,GB,GBP,2014-07-07,2014-08-03,theater,plays,27,2014,7,Monday,1
3336,250.0,GB,GBP,2016-03-08,2016-04-05,theater,plays,28,2016,3,Tuesday,1
3337,2500.0,GB,GBP,2014-09-19,2014-10-10,theater,plays,21,2014,9,Friday,1
3338,15000.0,US,USD,2017-02-03,2017-02-24,theater,plays,21,2017,2,Friday,1
3339,8000.0,US,USD,2016-06-28,2016-07-28,theater,plays,30,2016,6,Tuesday,1
3340,3000.0,US,USD,2016-11-11,2016-12-06,theater,plays,25,2016,11,Friday,1
3341,3350.0,GB,GBP,2016-05-20,2016-06-12,theater,plays,23,2016,5,Friday,1
3342,6000.0,US,USD,2015-02-27,2015-04-01,theater,plays,33,2015,2,Friday,1
3343,700.0,GB,GBP,2016-03-23,2016-04-13,theater,plays,21,2016,3,Wednesday,1
3344,4500.0,US,USD,2014-07-31,2014-08-30,theater,plays,30,2014,7,Thursday,1
3345,500.0,US,USD,2015-02-18,2015-04-18,theater,plays,59,2015,2,Wednesday,1
3346,1500.0,US,USD,2015-02-19,2015-02-26,theater,plays,7,2015,2,Thursday,1
3347,2000.0,GB,GBP,2016-04-24,2016-05-08,theater,plays,14,2016,4,Sunday,1
3348,5500.0,US,USD,2016-04-06,2016-04-30,theater,plays,24,2016,4,Wednesday,1
3349,1000.0,US,USD,2016-05-23,2016-06-13,theater,plays,21,2016,5,Monday,1
3350,3500.0,LU,EUR,2015-10-25,2015-11-29,theater,plays,35,2015,10,Sunday,1
3351,5000.0,GB,GBP,2014-06-16,2014-07-23,theater,plays,37,2014,6,Monday,1
3352,5000.0,GB,GBP,2016-05-05,2016-07-01,theater,plays,57,2016,5,Thursday,1
3353,500.0,GB,GBP,2016-04-19,2016-05-02,theater,plays,13,2016,4,Tuesday,1
3354,3000.0,US,USD,2015-09-23,2015-10-29,theater,plays,36,2015,9,Wednesday,1
3355,1750.0,GB,GBP,2016-04-29,2016-05-10,theater,plays,11,2016,4,Friday,1
3356,1500.0,GB,GBP,2016-06-15,2016-07-15,theater,plays,30,2016,6,Wednesday,1
3357,2000.0,GB,GBP,2014-07-02,2014-08-01,theater,plays,30,2014,7,Wednesday,1
3358,10000.0,US,USD,2014-10-20,2014-11-19,theater,plays,30,2014,10,Monday,1
3359,4000.0,US,USD,2017-01-11,2017-02-25,theater,plays,45,2017,1,Wednesday,1
3360,9000.0,SG,SGD,2016-11-23,2016-12-14,theater,plays,21,2016,11,Wednesday,1
3361,5000.0,US,USD,2014-08-15,2014-09-01,theater,plays,17,2014,8,Friday,1
3362,500.0,US,USD,2015-02-21,2015-03-07,theater,plays,14,2015,2,Saturday,1
3363,7750.0,US,USD,2014-07-31,2014-08-19,theater,plays,19,2014,7,Thursday,1
3364,3000.0,GB,GBP,2016-02-22,2016-03-15,theater,plays,22,2016,2,Monday,1
3365,2500.0,US,USD,2015-11-13,2015-12-13,theater,plays,30,2015,11,Friday,1
3366,500.0,US,USD,2015-04-13,2015-05-13,theater,plays,30,2015,4,Monday,1
3367,750.0,GB,GBP,2015-07-07,2015-08-01,theater,plays,25,2015,7,Tuesday,1
3368,1000.0,US,USD,2014-11-26,2015-01-01,theater,plays,36,2014,11,Wednesday,1
3369,5000.0,IE,EUR,2016-11-16,2017-01-15,theater,plays,60,2016,11,Wednesday,1
3370,1500.0,US,USD,2016-11-16,2016-12-17,theater,plays,31,2016,11,Wednesday,1
3371,200.0,US,USD,2015-11-04,2015-12-02,theater,plays,28,2015,11,Wednesday,1
3372,1000.0,US,USD,2014-08-04,2014-08-25,theater,plays,21,2014,8,Monday,1
3373,2000.0,GB,GBP,2015-06-24,2015-07-18,theater,plays,24,2015,6,Wednesday,1
3374,3500.0,CA,CAD,2015-09-28,2015-10-28,theater,plays,30,2015,9,Monday,1
3375,3000.0,GB,GBP,2014-05-06,2014-05-18,theater,plays,12,2014,5,Tuesday,1
3376,8000.0,US,USD,2015-02-24,2015-04-25,theater,plays,60,2015,2,Tuesday,1
3377,8000.0,GB,GBP,2015-02-18,2015-03-20,theater,plays,30,2015,2,Wednesday,1
3378,550.0,GB,GBP,2014-08-07,2014-08-31,theater,plays,24,2014,8,Thursday,1
3379,2000.0,GB,GBP,2015-08-09,2015-08-26,theater,plays,17,2015,8,Sunday,1
3380,3000.0,US,USD,2014-10-25,2014-11-29,theater,plays,35,2014,10,Saturday,1
3381,4000.0,US,USD,2015-02-09,2015-03-11,theater,plays,30,2015,2,Monday,1
3382,3500.0,GB,GBP,2016-07-08,2016-08-01,theater,plays,24,2016,7,Friday,1
3383,1750.0,US,USD,2016-06-03,2016-06-23,theater,plays,20,2016,6,Friday,1
3384,6000.0,US,USD,2015-10-15,2015-11-21,theater,plays,37,2015,10,Thursday,1
3385,2000.0,US,USD,2014-11-10,2014-12-10,theater,plays,30,2014,11,Monday,1
3386,2000.0,US,USD,2014-11-03,2014-12-03,theater,plays,30,2014,11,Monday,1
3387,3000.0,US,USD,2014-11-04,2014-12-14,theater,plays,40,2014,11,Tuesday,1
3388,1500.0,GB,GBP,2015-05-19,2015-06-18,theater,plays,30,2015,5,Tuesday,1
3389,10000.0,US,USD,2016-05-04,2016-06-03,theater,plays,30,2016,5,Wednesday,1
3390,1500.0,US,USD,2014-06-25,2014-07-10,theater,plays,15,2014,6,Wednesday,1
3391,500.0,US,USD,2014-07-10,2014-08-08,theater,plays,29,2014,7,Thursday,1
3392,500.0,GB,GBP,2016-03-17,2016-05-06,theater,plays,50,2016,3,Thursday,1
3393,1500.0,US,USD,2014-10-11,2014-11-06,theater,plays,26,2014,10,Saturday,1
3394,550.0,GB,GBP,2014-06-27,2014-07-27,theater,plays,30,2014,6,Friday,1
3395,500.0,GB,GBP,2015-05-16,2015-05-30,theater,plays,14,2015,5,Saturday,1
3396,1500.0,US,USD,2014-05-05,2014-06-01,theater,plays,27,2014,5,Monday,1
3397,250.0,GB,GBP,2016-01-09,2016-02-18,theater,plays,40,2016,1,Saturday,1
3398,4000.0,US,USD,2014-10-29,2014-11-21,theater,plays,23,2014,10,Wednesday,1
3399,1200.0,GB,GBP,2015-01-22,2015-02-21,theater,plays,30,2015,1,Thursday,1
3400,10000.0,US,USD,2014-07-14,2014-08-28,theater,plays,45,2014,7,Monday,1
3401,2900.0,GB,GBP,2015-07-08,2015-08-07,theater,plays,30,2015,7,Wednesday,1
3402,15000.0,US,USD,2015-10-13,2015-11-12,theater,plays,30,2015,10,Tuesday,1
3403,2000.0,GB,GBP,2015-05-26,2015-06-25,theater,plays,30,2015,5,Tuesday,1
3404,500.0,US,USD,2015-05-28,2015-06-17,theater,plays,20,2015,5,Thursday,1
3405,350.0,GB,GBP,2016-02-10,2016-03-01,theater,plays,20,2016,2,Wednesday,1
3406,10000.0,US,USD,2014-06-01,2014-07-16,theater,plays,45,2014,6,Sunday,1
3407,2000.0,GB,GBP,2014-06-06,2014-07-06,theater,plays,30,2014,6,Friday,1
3408,500.0,US,USD,2014-06-18,2014-07-18,theater,plays,30,2014,6,Wednesday,1
3409,500.0,GB,GBP,2016-06-23,2016-07-31,theater,plays,38,2016,6,Thursday,1
3410,3000.0,US,USD,2016-05-10,2016-06-06,theater,plays,27,2016,5,Tuesday,1
3411,15000.0,US,USD,2015-09-18,2015-10-08,theater,plays,20,2015,9,Friday,1
3412,3000.0,GB,GBP,2014-08-28,2014-09-27,theater,plays,30,2014,8,Thursday,1
3413,500.0,US,USD,2015-02-18,2015-02-28,theater,plays,10,2015,2,Wednesday,1
3414,3000.0,US,USD,2016-11-01,2016-12-01,theater,plays,30,2016,11,Tuesday,1
3415,200.0,US,USD,2016-04-07,2016-04-17,theater,plays,10,2016,4,Thursday,1
3416,4000.0,GB,GBP,2015-03-26,2015-04-23,theater,plays,28,2015,3,Thursday,1
3417,1700.0,US,USD,2014-09-12,2014-10-26,theater,plays,44,2014,9,Friday,1
3418,4000.0,US,USD,2014-04-23,2014-05-23,theater,plays,30,2014,4,Wednesday,1
3419,2750.0,IE,EUR,2016-03-19,2016-04-06,theater,plays,18,2016,3,Saturday,1
3420,700.0,GB,GBP,2016-02-05,2016-02-14,theater,plays,9,2016,2,Friday,1
3421,10000.0,US,USD,2015-02-02,2015-03-04,theater,plays,30,2015,2,Monday,1
3422,3000.0,GB,GBP,2015-11-15,2015-12-14,theater,plays,29,2015,11,Sunday,1
3423,250.0,US,USD,2015-03-25,2015-04-24,theater,plays,30,2015,3,Wednesday,1
3424,6000.0,US,USD,2015-01-14,2015-02-05,theater,plays,22,2015,1,Wednesday,1
3425,30000.0,US,USD,2014-09-02,2014-10-04,theater,plays,32,2014,9,Tuesday,1
3426,3750.0,US,USD,2014-09-02,2014-09-21,theater,plays,19,2014,9,Tuesday,1
3427,1500.0,GB,GBP,2014-06-02,2014-07-02,theater,plays,30,2014,6,Monday,1
3428,2000.0,GB,GBP,2015-02-03,2015-02-28,theater,plays,25,2015,2,Tuesday,1
3429,150.0,GB,GBP,2016-10-19,2016-11-02,theater,plays,14,2016,10,Wednesday,1
3430,2000.0,GB,GBP,2014-06-30,2014-07-30,theater,plays,30,2014,6,Monday,1
3431,2000.0,US,USD,2014-07-19,2014-08-18,theater,plays,30,2014,7,Saturday,1
3432,2000.0,US,USD,2016-01-11,2016-02-05,theater,plays,25,2016,1,Monday,1
3433,9500.0,US,USD,2014-05-17,2014-06-17,theater,plays,31,2014,5,Saturday,1
3434,10000.0,US,USD,2014-06-10,2014-07-10,theater,plays,30,2014,6,Tuesday,1
3435,1000.0,US,USD,2016-07-21,2016-08-07,theater,plays,17,2016,7,Thursday,1
3436,5000.0,US,USD,2014-07-31,2014-08-21,theater,plays,21,2014,7,Thursday,1
3437,3000.0,US,USD,2015-07-20,2015-08-19,theater,plays,30,2015,7,Monday,1
3438,2500.0,GB,GBP,2015-04-06,2015-05-02,theater,plays,26,2015,4,Monday,1
3439,1200.0,US,USD,2016-01-05,2016-01-19,theater,plays,14,2016,1,Tuesday,1
3440,5000.0,US,USD,2014-06-19,2014-07-11,theater,plays,22,2014,6,Thursday,1
3441,2500.0,US,USD,2015-10-17,2015-11-13,theater,plays,27,2015,10,Saturday,1
3442,250.0,US,USD,2015-04-30,2015-05-30,theater,plays,30,2015,4,Thursday,1
3443,1000.0,US,USD,2014-08-10,2014-09-09,theater,plays,30,2014,8,Sunday,1
3444,300.0,AU,AUD,2016-05-31,2016-06-08,theater,plays,8,2016,5,Tuesday,1
3445,2000.0,GB,GBP,2015-09-25,2015-10-23,theater,plays,28,2015,9,Friday,1
3446,1000.0,GB,GBP,2015-01-12,2015-02-05,theater,plays,24,2015,1,Monday,1
3447,1000.0,US,USD,2016-02-02,2016-03-18,theater,plays,45,2016,2,Tuesday,1
3448,2100.0,US,USD,2014-11-17,2014-12-17,theater,plays,30,2014,11,Monday,1
3449,800.0,US,USD,2016-06-11,2016-07-09,theater,plays,28,2016,6,Saturday,1
3450,500.0,GB,GBP,2015-02-01,2015-04-02,theater,plays,60,2015,2,Sunday,1
3451,650.0,US,USD,2015-03-25,2015-04-21,theater,plays,27,2015,3,Wednesday,1
3452,1000.0,US,USD,2014-06-30,2014-07-23,theater,plays,23,2014,6,Monday,1
3453,300.0,GB,GBP,2016-06-14,2016-08-13,theater,plays,60,2016,6,Tuesday,1
3454,700.0,GB,GBP,2014-07-01,2014-07-31,theater,plays,30,2014,7,Tuesday,1
3455,10000.0,US,USD,2016-09-13,2016-10-13,theater,plays,30,2016,9,Tuesday,1
3456,3000.0,US,USD,2014-07-01,2014-08-01,theater,plays,31,2014,7,Tuesday,1
3457,2000.0,US,USD,2015-01-12,2015-02-12,theater,plays,31,2015,1,Monday,1
3458,978.0,US,USD,2015-01-07,2015-02-03,theater,plays,27,2015,1,Wednesday,1
3459,500.0,GB,GBP,2016-04-20,2016-05-20,theater,plays,30,2016,4,Wednesday,1
3460,500.0,GB,GBP,2014-08-01,2014-08-15,theater,plays,14,2014,8,Friday,1
3461,500.0,US,USD,2016-09-30,2016-10-29,theater,plays,29,2016,9,Friday,1
3462,250.0,US,USD,2015-06-24,2015-07-10,theater,plays,16,2015,6,Wednesday,1
3463,10000.0,CA,CAD,2016-08-30,2016-10-11,theater,plays,42,2016,8,Tuesday,1
3464,5000.0,US,USD,2016-07-24,2016-08-23,theater,plays,30,2016,7,Sunday,1
3465,2000.0,GB,GBP,2015-07-15,2015-08-09,theater,plays,25,2015,7,Wednesday,1
3466,3500.0,US,USD,2016-02-20,2016-04-19,theater,plays,59,2016,2,Saturday,1
3467,3000.0,US,USD,2015-02-18,2015-03-20,theater,plays,30,2015,2,Wednesday,1
3468,10000.0,US,USD,2016-08-23,2016-09-21,theater,plays,29,2016,8,Tuesday,1
